[20:42:00][no_game_date][localize.cpp:1639]: Localization file 'localisation/english/rev_bel_nato_focus_l_english.yml' should be in in utf-8-bom encoding
[20:42:00][no_game_date][pdx_localize.cpp:1031]: Missing UTF8 BOM in localisation/english/rev_bel_nato_focus_l_english.yml
[20:42:00][no_game_date][localize.cpp:1639]: Localization file 'localisation/english/rev_cze_nato_focus_l_english.yml' should be in in utf-8-bom encoding
[20:42:00][no_game_date][pdx_localize.cpp:1031]: Missing UTF8 BOM in localisation/english/rev_cze_nato_focus_l_english.yml
[20:42:00][no_game_date][localize.cpp:1639]: Localization file 'localisation/english/rev_den_nato_focus_l_english.yml' should be in in utf-8-bom encoding
[20:42:00][no_game_date][pdx_localize.cpp:1031]: Missing UTF8 BOM in localisation/english/rev_den_nato_focus_l_english.yml
[20:42:00][no_game_date][localize.cpp:1639]: Localization file 'localisation/english/rev_eng_nato_focus_l_english.yml' should be in in utf-8-bom encoding
[20:42:00][no_game_date][pdx_localize.cpp:1031]: Missing UTF8 BOM in localisation/english/rev_eng_nato_focus_l_english.yml
[20:42:00][no_game_date][localize.cpp:1639]: Localization file 'localisation/english/rev_fra_nato_focus_l_english.yml' should be in in utf-8-bom encoding
[20:42:00][no_game_date][pdx_localize.cpp:1031]: Missing UTF8 BOM in localisation/english/rev_fra_nato_focus_l_english.yml
[20:42:00][no_game_date][localize.cpp:1639]: Localization file 'localisation/english/rev_ger_nato_focus_l_english.yml' should be in in utf-8-bom encoding
[20:42:00][no_game_date][pdx_localize.cpp:1031]: Missing UTF8 BOM in localisation/english/rev_ger_nato_focus_l_english.yml
[20:42:00][no_game_date][localize.cpp:1639]: Localization file 'localisation/english/rev_gre_nato_focus_l_english.yml' should be in in utf-8-bom encoding
[20:42:00][no_game_date][pdx_localize.cpp:1031]: Missing UTF8 BOM in localisation/english/rev_gre_nato_focus_l_english.yml
[20:42:00][no_game_date][localize.cpp:1639]: Localization file 'localisation/english/rev_hol_nato_focus_l_english.yml' should be in in utf-8-bom encoding
[20:42:00][no_game_date][pdx_localize.cpp:1031]: Missing UTF8 BOM in localisation/english/rev_hol_nato_focus_l_english.yml
[20:42:00][no_game_date][localize.cpp:1639]: Localization file 'localisation/english/rev_hun_nato_focus_l_english.yml' should be in in utf-8-bom encoding
[20:42:00][no_game_date][pdx_localize.cpp:1031]: Missing UTF8 BOM in localisation/english/rev_hun_nato_focus_l_english.yml
[20:42:00][no_game_date][localize.cpp:1639]: Localization file 'localisation/english/rev_ice_nato_focus_l_english.yml' should be in in utf-8-bom encoding
[20:42:00][no_game_date][pdx_localize.cpp:1031]: Missing UTF8 BOM in localisation/english/rev_ice_nato_focus_l_english.yml
[20:42:00][no_game_date][localize.cpp:1639]: Localization file 'localisation/english/rev_ita_nato_focus_l_english.yml' should be in in utf-8-bom encoding
[20:42:00][no_game_date][pdx_localize.cpp:1031]: Missing UTF8 BOM in localisation/english/rev_ita_nato_focus_l_english.yml
[20:42:00][no_game_date][localize.cpp:1639]: Localization file 'localisation/english/rev_lux_nato_focus_l_english.yml' should be in in utf-8-bom encoding
[20:42:00][no_game_date][pdx_localize.cpp:1031]: Missing UTF8 BOM in localisation/english/rev_lux_nato_focus_l_english.yml
[20:42:00][no_game_date][localize.cpp:1639]: Localization file 'localisation/english/rev_nor_nato_focus_l_english.yml' should be in in utf-8-bom encoding
[20:42:00][no_game_date][pdx_localize.cpp:1031]: Missing UTF8 BOM in localisation/english/rev_nor_nato_focus_l_english.yml
[20:42:00][no_game_date][localize.cpp:1639]: Localization file 'localisation/english/rev_pol_nato_focus_l_english.yml' should be in in utf-8-bom encoding
[20:42:00][no_game_date][pdx_localize.cpp:1031]: Missing UTF8 BOM in localisation/english/rev_pol_nato_focus_l_english.yml
[20:42:00][no_game_date][localize.cpp:1639]: Localization file 'localisation/english/rev_por_nato_focus_l_english.yml' should be in in utf-8-bom encoding
[20:42:00][no_game_date][pdx_localize.cpp:1031]: Missing UTF8 BOM in localisation/english/rev_por_nato_focus_l_english.yml
[20:42:00][no_game_date][localize.cpp:1639]: Localization file 'localisation/english/rev_spr_nato_focus_l_english.yml' should be in in utf-8-bom encoding
[20:42:00][no_game_date][pdx_localize.cpp:1031]: Missing UTF8 BOM in localisation/english/rev_spr_nato_focus_l_english.yml
[20:42:00][no_game_date][localize.cpp:1639]: Localization file 'localisation/english/rev_tur_nato_focus_l_english.yml' should be in in utf-8-bom encoding
[20:42:00][no_game_date][pdx_localize.cpp:1031]: Missing UTF8 BOM in localisation/english/rev_tur_nato_focus_l_english.yml
[20:42:00][no_game_date][localize.cpp:1639]: Localization file 'localisation/english/rev_usa_nato_focus_l_english.yml' should be in in utf-8-bom encoding
[20:42:00][no_game_date][pdx_localize.cpp:1031]: Missing UTF8 BOM in localisation/english/rev_usa_nato_focus_l_english.yml
[20:42:02][no_game_date][assetfactory_audio.cpp:499]: Could not find music file 'music/Ethiopia/ethiopian_highlands.ogg' in  file: music/music_bba.asset line: 7
[20:42:02][no_game_date][assetfactory_audio.cpp:499]: Could not find music file 'music/Ethiopia/safer_grounds.ogg' in  file: music/music_bba.asset line: 13
[20:42:02][no_game_date][assetfactory_audio.cpp:499]: Could not find music file 'music/Ethiopia/threat_from_red_sea.ogg' in  file: music/music_bba.asset line: 19
[20:42:02][no_game_date][assetfactory_audio.cpp:499]: Could not find music file 'music/Ethiopia/wildlife_surroundings.ogg' in  file: music/music_bba.asset line: 25
[20:42:02][no_game_date][assetfactory_audio.cpp:499]: Could not find music file 'music/Italy/cittadina_irresistibile.ogg' in  file: music/music_bba.asset line: 34
[20:42:02][no_game_date][assetfactory_audio.cpp:499]: Could not find music file 'music/Italy/fino_a_combattere.ogg' in  file: music/music_bba.asset line: 40
[20:42:02][no_game_date][assetfactory_audio.cpp:499]: Could not find music file 'music/Italy/la_marcia_dei_soldati.ogg' in  file: music/music_bba.asset line: 46
[20:42:02][no_game_date][assetfactory_audio.cpp:499]: Could not find music file 'music/Italy/lotta_di_vecchi_amici.ogg' in  file: music/music_bba.asset line: 52
[20:42:02][no_game_date][assetfactory_audio.cpp:499]: Could not find music file 'music/Switzerland/dem_vaterland.ogg' in  file: music/music_bba.asset line: 61
[20:42:02][no_game_date][assetfactory_audio.cpp:499]: Could not find music file 'music/Switzerland/der_preis_fur_die_freiheit.ogg' in  file: music/music_bba.asset line: 67
[20:42:02][no_game_date][assetfactory_audio.cpp:499]: Could not find music file 'music/Switzerland/die_parade.ogg' in  file: music/music_bba.asset line: 73
[20:42:02][no_game_date][assetfactory_audio.cpp:499]: Could not find music file 'music/Switzerland/tag_der_heimkehr.ogg' in  file: music/music_bba.asset line: 79
[20:42:06][no_game_date][persistent.cpp:66]: Error: "Unexpected token: ﻿spriteTypes, near line: 1" in file: "interface/rev_ideas_sov_sanctions.gfx" near line: 6
[20:42:40][no_game_date][effect.cpp:356]: Error: "Unknown effect-type: add_army_experience, near line: 53" in file: "common/national_focus/rev_por_nato_focus.txt" near line: 57
[20:42:40][no_game_date][effect.cpp:443]: Invalid effect 'add_army_experience' in common/national_focus/rev_por_nato_focus.txt line : 153
[20:42:40][no_game_date][effect.cpp:443]: Invalid effect 'add_navy_experience' in common/national_focus/rev_por_nato_focus.txt line : 154
[20:42:40][no_game_date][effect.cpp:443]: Invalid effect 'add_air_experience' in common/national_focus/rev_por_nato_focus.txt line : 155
[20:42:40][no_game_date][effect.cpp:356]: Error: "Unknown effect-type: add_army_experience, near line: 153
Unknown effect-type: add_navy_experience, near line: 154
Unknown effect-type: add_air_experience, near line: 155" in file: "common/national_focus/rev_por_nato_focus.txt" near line: 156
[20:42:40][no_game_date][effect.cpp:443]: Invalid effect 'add_army_experience' in common/national_focus/rev_por_nato_focus.txt line : 192
[20:42:40][no_game_date][trigger.cpp:568]: Error: "Unknown effect-type: add_army_experience, near line: 192" in file: "common/national_focus/rev_por_nato_focus.txt" near line: 194
[20:42:40][no_game_date][effect.cpp:443]: Invalid effect 'add_air_experience' in common/national_focus/rev_por_nato_focus.txt line : 225
[20:42:40][no_game_date][effect.cpp:356]: Error: "Unknown effect-type: add_air_experience, near line: 225" in file: "common/national_focus/rev_por_nato_focus.txt" near line: 226
[20:42:40][no_game_date][effect.cpp:443]: Invalid effect 'add_army_experience' in common/national_focus/rev_por_nato_focus.txt line : 261
[20:42:40][no_game_date][effect.cpp:356]: Error: "Unknown effect-type: add_army_experience, near line: 261" in file: "common/national_focus/rev_por_nato_focus.txt" near line: 262
[20:42:40][no_game_date][effect.cpp:443]: Invalid effect 'add_army_experience' in common/national_focus/rev_por_nato_focus.txt line : 290
[20:42:40][no_game_date][trigger.cpp:568]: Error: "Unknown effect-type: add_army_experience, near line: 290" in file: "common/national_focus/rev_por_nato_focus.txt" near line: 292
[20:42:40][no_game_date][effect.cpp:443]: Invalid effect 'add_army_experience' in common/national_focus/rev_por_nato_focus.txt line : 297
[20:42:40][no_game_date][effect.cpp:356]: Error: "Unknown effect-type: add_army_experience, near line: 297" in file: "common/national_focus/rev_por_nato_focus.txt" near line: 298
[20:42:40][no_game_date][effect.cpp:443]: Invalid effect 'add_army_experience' in common/national_focus/rev_por_nato_focus.txt line : 319
[20:42:40][no_game_date][effect.cpp:356]: Error: "Unknown effect-type: add_army_experience, near line: 319" in file: "common/national_focus/rev_por_nato_focus.txt" near line: 320
[20:42:40][no_game_date][effect.cpp:443]: Invalid effect 'add_army_experience' in common/national_focus/rev_por_nato_focus.txt line : 338
[20:42:40][no_game_date][effect.cpp:356]: Error: "Unknown effect-type: add_army_experience, near line: 338" in file: "common/national_focus/rev_por_nato_focus.txt" near line: 339
[20:42:40][no_game_date][effect.cpp:443]: Invalid effect 'add_army_experience' in common/national_focus/rev_spr_nato_focus.txt line : 38
[20:42:40][no_game_date][effect.cpp:356]: Error: "Unknown effect-type: add_army_experience, near line: 38" in file: "common/national_focus/rev_spr_nato_focus.txt" near line: 39
[20:42:40][no_game_date][effect.cpp:443]: Invalid effect 'add_army_experience' in common/national_focus/rev_spr_nato_focus.txt line : 53
[20:42:40][no_game_date][effect.cpp:356]: Error: "Unknown effect-type: add_army_experience, near line: 53" in file: "common/national_focus/rev_spr_nato_focus.txt" near line: 57
[20:42:40][no_game_date][effect.cpp:443]: Invalid effect 'add_army_experience' in common/national_focus/rev_spr_nato_focus.txt line : 153
[20:42:40][no_game_date][effect.cpp:443]: Invalid effect 'add_navy_experience' in common/national_focus/rev_spr_nato_focus.txt line : 154
[20:42:40][no_game_date][effect.cpp:443]: Invalid effect 'add_air_experience' in common/national_focus/rev_spr_nato_focus.txt line : 155
[20:42:40][no_game_date][effect.cpp:356]: Error: "Unknown effect-type: add_army_experience, near line: 153
Unknown effect-type: add_navy_experience, near line: 154
Unknown effect-type: add_air_experience, near line: 155" in file: "common/national_focus/rev_spr_nato_focus.txt" near line: 156
[20:42:40][no_game_date][effect.cpp:443]: Invalid effect 'add_army_experience' in common/national_focus/rev_spr_nato_focus.txt line : 192
[20:42:40][no_game_date][trigger.cpp:568]: Error: "Unknown effect-type: add_army_experience, near line: 192" in file: "common/national_focus/rev_spr_nato_focus.txt" near line: 194
[20:42:40][no_game_date][effect.cpp:443]: Invalid effect 'add_air_experience' in common/national_focus/rev_spr_nato_focus.txt line : 225
[20:42:40][no_game_date][effect.cpp:356]: Error: "Unknown effect-type: add_air_experience, near line: 225" in file: "common/national_focus/rev_spr_nato_focus.txt" near line: 226
[20:42:40][no_game_date][effect.cpp:443]: Invalid effect 'add_army_experience' in common/national_focus/rev_spr_nato_focus.txt line : 261
[20:42:40][no_game_date][effect.cpp:356]: Error: "Unknown effect-type: add_army_experience, near line: 261" in file: "common/national_focus/rev_spr_nato_focus.txt" near line: 262
[20:42:40][no_game_date][effect.cpp:443]: Invalid effect 'add_army_experience' in common/national_focus/rev_spr_nato_focus.txt line : 290
[20:42:40][no_game_date][trigger.cpp:568]: Error: "Unknown effect-type: add_army_experience, near line: 290" in file: "common/national_focus/rev_spr_nato_focus.txt" near line: 292
[20:42:40][no_game_date][effect.cpp:443]: Invalid effect 'add_army_experience' in common/national_focus/rev_spr_nato_focus.txt line : 297
[20:42:40][no_game_date][effect.cpp:356]: Error: "Unknown effect-type: add_army_experience, near line: 297" in file: "common/national_focus/rev_spr_nato_focus.txt" near line: 298
[20:42:40][no_game_date][effect.cpp:443]: Invalid effect 'add_army_experience' in common/national_focus/rev_spr_nato_focus.txt line : 319
[20:42:40][no_game_date][effect.cpp:356]: Error: "Unknown effect-type: add_army_experience, near line: 319" in file: "common/national_focus/rev_spr_nato_focus.txt" near line: 320
[20:42:40][no_game_date][effect.cpp:443]: Invalid effect 'add_army_experience' in common/national_focus/rev_spr_nato_focus.txt line : 418
[20:42:40][no_game_date][effect.cpp:356]: Error: "Unknown effect-type: add_army_experience, near line: 418" in file: "common/national_focus/rev_spr_nato_focus.txt" near line: 419
[20:42:40][no_game_date][effect.cpp:443]: Invalid effect 'add_army_experience' in common/national_focus/rev_tur_nato_focus.txt line : 38
[20:42:40][no_game_date][effect.cpp:356]: Error: "Unknown effect-type: add_army_experience, near line: 38" in file: "common/national_focus/rev_tur_nato_focus.txt" near line: 39
[20:42:40][no_game_date][effect.cpp:443]: Invalid effect 'add_army_experience' in common/national_focus/rev_tur_nato_focus.txt line : 53
[20:42:40][no_game_date][effect.cpp:356]: Error: "Unknown effect-type: add_army_experience, near line: 53" in file: "common/national_focus/rev_tur_nato_focus.txt" near line: 57
[20:42:40][no_game_date][effect.cpp:443]: Invalid effect 'add_army_experience' in common/national_focus/rev_tur_nato_focus.txt line : 153
[20:42:40][no_game_date][effect.cpp:443]: Invalid effect 'add_navy_experience' in common/national_focus/rev_tur_nato_focus.txt line : 154
[20:42:40][no_game_date][effect.cpp:443]: Invalid effect 'add_air_experience' in common/national_focus/rev_tur_nato_focus.txt line : 155
[20:42:40][no_game_date][effect.cpp:356]: Error: "Unknown effect-type: add_army_experience, near line: 153
Unknown effect-type: add_navy_experience, near line: 154
Unknown effect-type: add_air_experience, near line: 155" in file: "common/national_focus/rev_tur_nato_focus.txt" near line: 156
[20:42:40][no_game_date][effect.cpp:443]: Invalid effect 'add_army_experience' in common/national_focus/rev_tur_nato_focus.txt line : 192
[20:42:40][no_game_date][trigger.cpp:568]: Error: "Unknown effect-type: add_army_experience, near line: 192" in file: "common/national_focus/rev_tur_nato_focus.txt" near line: 194
[20:42:40][no_game_date][effect.cpp:443]: Invalid effect 'add_air_experience' in common/national_focus/rev_tur_nato_focus.txt line : 225
[20:42:40][no_game_date][effect.cpp:356]: Error: "Unknown effect-type: add_air_experience, near line: 225" in file: "common/national_focus/rev_tur_nato_focus.txt" near line: 226
[20:42:40][no_game_date][effect.cpp:443]: Invalid effect 'add_army_experience' in common/national_focus/rev_tur_nato_focus.txt line : 261
[20:42:40][no_game_date][effect.cpp:356]: Error: "Unknown effect-type: add_army_experience, near line: 261" in file: "common/national_focus/rev_tur_nato_focus.txt" near line: 262
[20:42:40][no_game_date][effect.cpp:443]: Invalid effect 'add_army_experience' in common/national_focus/rev_tur_nato_focus.txt line : 293
[20:42:40][no_game_date][effect.cpp:356]: Error: "Unknown effect-type: add_army_experience, near line: 293" in file: "common/national_focus/rev_tur_nato_focus.txt" near line: 294
[20:42:40][no_game_date][effect.cpp:356]: Error: "common/national_focus/rev_ukr_focus.txt:209 Invalid resource: fuel: type, near line: 210" in file: "common/national_focus/rev_ukr_focus.txt" near line: 212
[20:42:40][no_game_date][effect.cpp:356]: Error: "common/national_focus/rev_ukr_focus.txt:231 Invalid resource: fuel: type, near line: 232" in file: "common/national_focus/rev_ukr_focus.txt" near line: 234
[20:42:40][no_game_date][effect.cpp:443]: Invalid effect 'add_army_experience' in common/national_focus/rev_ukr_focus.txt line : 255
[20:42:40][no_game_date][effect.cpp:356]: Error: "Unknown effect-type: add_army_experience, near line: 255" in file: "common/national_focus/rev_ukr_focus.txt" near line: 256
[20:42:40][no_game_date][effect.cpp:443]: Invalid effect 'add_air_experience' in common/national_focus/rev_ukr_focus.txt line : 271
[20:42:40][no_game_date][effect.cpp:356]: Error: "Unknown effect-type: add_air_experience, near line: 271" in file: "common/national_focus/rev_ukr_focus.txt" near line: 272
[20:42:40][no_game_date][persistent.cpp:66]: Error: "Unexpected token: trigger, near line: 34" in file: "common/national_focus/rev_usa_focus.txt" near line: 34
[20:42:40][no_game_date][database_scoped_variables.cpp:62]: invalid database object for effect/trigger:  file: common/national_focus/rev_usa_focus.txt line: 98 SAM4_nsb. use var:var_name to explicitly use variables in effects/triggers
[20:42:40][no_game_date][database_scoped_variables.cpp:62]: invalid database object for effect/trigger:  file: common/national_focus/rev_usa_focus.txt line: 102 SAM4. use var:var_name to explicitly use variables in effects/triggers
[20:42:40][no_game_date][database_scoped_variables.cpp:62]: invalid database object for effect/trigger:  file: common/national_focus/rev_usa_focus.txt line: 129 SAM4_nsb. use var:var_name to explicitly use variables in effects/triggers
[20:42:40][no_game_date][database_scoped_variables.cpp:62]: invalid database object for effect/trigger:  file: common/national_focus/rev_usa_focus.txt line: 133 SAM4. use var:var_name to explicitly use variables in effects/triggers
[20:42:40][no_game_date][effect.cpp:356]: Error: "Expected syntax: swap_ideas = { remove_idea = <idea> add_idea = <idea> }: remove_ideas, near line: 197" in file: "common/national_focus/rev_usa_focus.txt" near line: 200
[20:42:40][no_game_date][effect.cpp:443]: Invalid effect 'add_debt_with_inflation' in common/national_focus/rev_usa_focus.txt line : 529
[20:42:40][no_game_date][effect.cpp:356]: Error: "Unknown effect-type: add_debt_with_inflation, near line: 529" in file: "common/national_focus/rev_usa_focus.txt" near line: 530
[20:42:40][no_game_date][effect.cpp:443]: Invalid effect 'add_army_experience' in common/national_focus/rev_usa_nato_focus.txt line : 38
[20:42:40][no_game_date][effect.cpp:356]: Error: "Unknown effect-type: add_army_experience, near line: 38" in file: "common/national_focus/rev_usa_nato_focus.txt" near line: 39
[20:42:40][no_game_date][effect.cpp:443]: Invalid effect 'add_army_experience' in common/national_focus/rev_usa_nato_focus.txt line : 53
[20:42:40][no_game_date][effect.cpp:356]: Error: "Unknown effect-type: add_army_experience, near line: 53" in file: "common/national_focus/rev_usa_nato_focus.txt" near line: 57
[20:42:40][no_game_date][effect.cpp:443]: Invalid effect 'add_army_experience' in common/national_focus/rev_usa_nato_focus.txt line : 153
[20:42:40][no_game_date][effect.cpp:443]: Invalid effect 'add_navy_experience' in common/national_focus/rev_usa_nato_focus.txt line : 154
[20:42:40][no_game_date][effect.cpp:443]: Invalid effect 'add_air_experience' in common/national_focus/rev_usa_nato_focus.txt line : 155
[20:42:40][no_game_date][effect.cpp:356]: Error: "Unknown effect-type: add_army_experience, near line: 153
Unknown effect-type: add_navy_experience, near line: 154
Unknown effect-type: add_air_experience, near line: 155" in file: "common/national_focus/rev_usa_nato_focus.txt" near line: 156
[20:42:40][no_game_date][effect.cpp:443]: Invalid effect 'add_army_experience' in common/national_focus/rev_usa_nato_focus.txt line : 192
[20:42:40][no_game_date][trigger.cpp:568]: Error: "Unknown effect-type: add_army_experience, near line: 192" in file: "common/national_focus/rev_usa_nato_focus.txt" near line: 194
[20:42:40][no_game_date][effect.cpp:443]: Invalid effect 'add_air_experience' in common/national_focus/rev_usa_nato_focus.txt line : 225
[20:42:40][no_game_date][effect.cpp:356]: Error: "Unknown effect-type: add_air_experience, near line: 225" in file: "common/national_focus/rev_usa_nato_focus.txt" near line: 226
[20:42:40][no_game_date][effect.cpp:443]: Invalid effect 'add_army_experience' in common/national_focus/rev_usa_nato_focus.txt line : 261
[20:42:40][no_game_date][effect.cpp:356]: Error: "Unknown effect-type: add_army_experience, near line: 261" in file: "common/national_focus/rev_usa_nato_focus.txt" near line: 262
[20:42:40][no_game_date][effect.cpp:443]: Invalid effect 'add_army_experience' in common/national_focus/rev_usa_nato_focus.txt line : 290
[20:42:40][no_game_date][trigger.cpp:568]: Error: "Unknown effect-type: add_army_experience, near line: 290" in file: "common/national_focus/rev_usa_nato_focus.txt" near line: 292
[20:42:40][no_game_date][effect.cpp:443]: Invalid effect 'add_army_experience' in common/national_focus/rev_usa_nato_focus.txt line : 297
[20:42:40][no_game_date][effect.cpp:356]: Error: "Unknown effect-type: add_army_experience, near line: 297" in file: "common/national_focus/rev_usa_nato_focus.txt" near line: 298
[20:42:40][no_game_date][effect.cpp:443]: Invalid effect 'add_army_experience' in common/national_focus/rev_usa_nato_focus.txt line : 319
[20:42:40][no_game_date][effect.cpp:356]: Error: "Unknown effect-type: add_army_experience, near line: 319" in file: "common/national_focus/rev_usa_nato_focus.txt" near line: 320
[20:42:40][no_game_date][effect.cpp:443]: Invalid effect 'add_army_experience' in common/national_focus/rev_usa_nato_focus.txt line : 418
[20:42:40][no_game_date][effect.cpp:356]: Error: "Unknown effect-type: add_army_experience, near line: 418" in file: "common/national_focus/rev_usa_nato_focus.txt" near line: 419
[20:42:42][no_game_date][effect.cpp:443]: Invalid effect 'ITL' in common/bookmarks/the_gathering_storm.txt line : 2499
[20:42:42][no_game_date][effect.cpp:356]: Error: "Unknown effect-type: ITL, near line: 2499" in file: "common/bookmarks/the_gathering_storm.txt" near line: 2582
[20:42:42][no_game_date][peace_conference_database.cpp:81]: Peace action modifier is missing 'enable' condition: cost_multiplier (file 'common/peace_conference/cost_modifiers/00_generic_peace.txt' lines 24-25)
[20:42:43][no_game_date][database_scoped_variables.cpp:62]: invalid database object for effect/trigger:  file: history/countries/CHI - China.txt line: 4604 mbt_hull_2. use var:var_name to explicitly use variables in effects/triggers
[20:42:43][no_game_date][effect.cpp:356]: Error: "Invalid module "additional_machine_guns" attached to slot "special_type_slot_1".: additional_machine_guns, near line: 4613" in file: "history/countries/CHI - China.txt" near line: 4622
[20:42:43][no_game_date][texturehandler.cpp:160]: Texture Handler encountered missing texture file: gfx/interface/technologies/SWE/INF/Gustafearly.dds
[20:42:43][no_game_date][texturehandler.cpp:216]: Couldn't find texture file: 'gfx/interface/technologies/SWE/INF/Gustafearly.dds'
[20:42:43][no_game_date][texturehandler.cpp:160]: Texture Handler encountered missing texture file: gfx/interface/technologies/SWE/INF/INF1.dds
[20:42:43][no_game_date][texturehandler.cpp:216]: Couldn't find texture file: 'gfx/interface/technologies/SWE/INF/INF1.dds'
[20:42:43][no_game_date][texturehandler.cpp:160]: Texture Handler encountered missing texture file: gfx/interface/technologies/SWE/INF/INF2.dds
[20:42:43][no_game_date][texturehandler.cpp:216]: Couldn't find texture file: 'gfx/interface/technologies/SWE/INF/INF2.dds'
[20:42:43][no_game_date][scopedvariable.cpp:571]: mio:SWE_bae_systems_hagglunds_tank_manufacturer does not match any MIO in database
[20:42:44][no_game_date][history.cpp:270]: PDF - is missing a history file.
[20:42:44][no_game_date][musicmanager.cpp:137]: Missing music_station faceplate GUI component containerWindowType with name: allies_faceplate
[20:42:44][no_game_date][pdx_audio.cpp:1369]: Could not find music named dance_your_troubles_away
[20:42:44][no_game_date][pdx_audio.cpp:1369]: Could not find music named from_glen_to_glen
[20:42:44][no_game_date][pdx_audio.cpp:1369]: Could not find music named the_man_on_the_british_countryside
[20:42:44][no_game_date][pdx_audio.cpp:1369]: Could not find music named winter_came_spring
[20:42:44][no_game_date][pdx_audio.cpp:1369]: Could not find music named ethiopian_highlands
[20:42:44][no_game_date][pdx_audio.cpp:1369]: Could not find music named safer_grounds
[20:42:44][no_game_date][pdx_audio.cpp:1369]: Could not find music named threat_from_red_sea
[20:42:44][no_game_date][pdx_audio.cpp:1369]: Could not find music named wildlife_surroundings
[20:42:44][no_game_date][pdx_audio.cpp:1369]: Could not find music named cittadina_irresistibile
[20:42:44][no_game_date][pdx_audio.cpp:1369]: Could not find music named fino_a_combattere
[20:42:44][no_game_date][pdx_audio.cpp:1369]: Could not find music named la_marcia_dei_soldati
[20:42:44][no_game_date][pdx_audio.cpp:1369]: Could not find music named lotta_di_vecchi_amici
[20:42:44][no_game_date][pdx_audio.cpp:1369]: Could not find music named dem_vaterland
[20:42:44][no_game_date][pdx_audio.cpp:1369]: Could not find music named der_preis_fur_die_freiheit
[20:42:44][no_game_date][pdx_audio.cpp:1369]: Could not find music named die_parade
[20:42:44][no_game_date][pdx_audio.cpp:1369]: Could not find music named tag_der_heimkehr
[20:42:44][no_game_date][musicmanager.cpp:137]: Missing music_station faceplate GUI component containerWindowType with name: axis_faceplate
[20:42:44][no_game_date][pdx_audio.cpp:1369]: Could not find music named der_machtigste_konig_im_luftrevier
[20:42:44][no_game_date][pdx_audio.cpp:1369]: Could not find music named panzerlied
[20:42:44][no_game_date][pdx_audio.cpp:1369]: Could not find music named schwarzbraun_ist_die_haselnuss
[20:42:44][no_game_date][pdx_audio.cpp:1369]: Could not find music named apocalyptic_weapons
[20:42:44][no_game_date][pdx_audio.cpp:1369]: Could not find music named austria_peace
[20:42:44][no_game_date][pdx_audio.cpp:1369]: Could not find music named austria_war
[20:42:44][no_game_date][pdx_audio.cpp:1369]: Could not find music named belgium_peace
[20:42:44][no_game_date][pdx_audio.cpp:1369]: Could not find music named belgium_war
[20:42:44][no_game_date][pdx_audio.cpp:1369]: Could not find music named commando_raid
[20:42:44][no_game_date][pdx_audio.cpp:1369]: Could not find music named germany_freedom
[20:42:44][no_game_date][pdx_audio.cpp:1369]: Could not find music named germany_war
[20:42:44][no_game_date][pdx_audio.cpp:1369]: Could not find music named great_empire_rises_again
[20:42:44][no_game_date][pdx_audio.cpp:1369]: Could not find music named hungary_peace
[20:42:44][no_game_date][pdx_audio.cpp:1369]: Could not find music named hungary_war
[20:42:44][no_game_date][pdx_audio.cpp:1369]: Could not find music named liberty_equality_fraternity
[20:42:44][no_game_date][pdx_audio.cpp:1369]: Could not find music named imperterrita
[20:42:44][no_game_date][pdx_audio.cpp:1369]: Could not find music named cloak_and_dagger
[20:42:44][no_game_date][pdx_audio.cpp:1369]: Could not find music named a_storm_coming
[20:42:46][no_game_date][persistent.cpp:66]: Error: "Unexpected token: context_type, near line: 4" in file: "common/scripted_guis/02_conditional_peace_deals_scripted_gui.txt" near line: 4
[20:42:46][no_game_date][persistent.cpp:66]: Error: "Unexpected token: context_type, near line: 99" in file: "common/scripted_guis/02_conditional_peace_deals_scripted_gui.txt" near line: 99
[20:42:47][no_game_date][pdx_parser.h:2201]: Error: "invalid entity: GER_train_locomotive_equipment_1_entity, near line: 36" in file: "gfx/train_gfx_database/NSB_generic.txt" near line: 36
[20:42:47][no_game_date][pdx_parser.h:2201]: Error: "invalid entity: GER_train_locomotive_equipment_2_entity, near line: 45" in file: "gfx/train_gfx_database/NSB_generic.txt" near line: 45
[20:42:47][no_game_date][pdx_parser.h:2201]: Error: "invalid entity: GER_train_locomotive_equipment_3_entity, near line: 54" in file: "gfx/train_gfx_database/NSB_generic.txt" near line: 54
[20:42:47][no_game_date][pdx_parser.h:2201]: Error: "invalid entity: ITA_train_locomotive_equipment_1_entity, near line: 63" in file: "gfx/train_gfx_database/NSB_generic.txt" near line: 63
[20:42:47][no_game_date][pdx_parser.h:2201]: Error: "invalid entity: SOV_train_locomotive_equipment_1_entity, near line: 72" in file: "gfx/train_gfx_database/NSB_generic.txt" near line: 72
[20:42:47][no_game_date][pdx_parser.h:2201]: Error: "invalid entity: SOV_train_locomotive_equipment_2_entity, near line: 81" in file: "gfx/train_gfx_database/NSB_generic.txt" near line: 81
[20:42:47][no_game_date][pdx_parser.h:2201]: Error: "invalid entity: SOV_train_locomotive_equipment_3_entity, near line: 90" in file: "gfx/train_gfx_database/NSB_generic.txt" near line: 90
[20:42:47][no_game_date][pdx_parser.h:2201]: Error: "invalid entity: USA_train_locomotive_equipment_1_entity, near line: 99" in file: "gfx/train_gfx_database/NSB_generic.txt" near line: 99
